Exchange,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
Amex,CTO,Consolidated-Tomoka Land Co.,52.17,$302.39M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/cto
Amex,MCF,Contango Oil & Gas Company,9.76,$240.44M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mcf
Amex,CUO,Continental Materials Corporation,24.7,$41.33M,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cuo
Amex,CMT,Core Molding Technologies Inc,15.16,$118.12M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/cmt
Amex,CVRS,"Corindus Vascular Robotics, Inc.",1.2,$142.73M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cvrs
Amex,CRMD,CorMedix Inc,1.83,$70.16M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/crmd
Amex,CRF,"Cornerstone Strategic Return Fund, Inc. (The)",16.2379,$124.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crf
Amex,CLM,"Cornerstone Strategic Value Fund, Inc.",16.74,$358.36M,1987,n/a,n/a,http://www.nasdaq.com/symbol/clm
Amex,CVU,"CPI Aerostructures, Inc.",6.39,$55.11M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/cvu
Amex,CIK,"Credit Suisse Asset Management Income Fund, Inc.",3.11,$162.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cik
Amex,DHY,Credit Suisse High Yield Bond Fund,2.66,$265.75M,1998,n/a,n/a,http://www.nasdaq.com/symbol/dhy
Amex,CRHM,CRH Medical Corporation,3.6,$257.7M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/crhm
Amex,CRVP,"Crystal Rock Holdings, Inc.",0.81,$17.3M,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/crvp
Amex,DXR,Daxor Corporation,8,$30.82M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxr
Amex,VCF,"Delaware Investments Colorado Municipal Income Fund, Inc",15.32,$74.1M,1993,n/a,n/a,http://www.nasdaq.com/symbol/vcf
Amex,VFL,Delaware Investments Florida Insured Municipal Income Fund,14.39,$65.16M,1993,n/a,n/a,http://www.nasdaq.com/symbol/vfl
Amex,VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",14.8001,$170.27M,1993,n/a,n/a,http://www.nasdaq.com/symbol/vmm
Amex,DLA,"Delta Apparel, Inc.",17.43,$134.45M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/dla
Amex,DNN,Denison Mine Corp,0.5154,$274.92M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/dnn
Amex,DGSE,"DGSE Companies, Inc.",0.8648,$10.69M,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/dgse
Amex,DPW,Digital Power Corporation,0.78,$5.29M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dpw
Amex,DSS,"Document Security Systems, Inc.",0.68,$8.82M,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/dss
Amex,DMF,"Dreyfus Municipal Income, Inc.",9.84,$203.99M,1988,n/a,n/a,http://www.nasdaq.com/symbol/dmf
Amex,GRF,"Eagle Capital Growth Fund, Inc.",8.1206,$26.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grf
Amex,ESTE,"Earthstone Energy, Inc.",9.63,$214.64M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/este
Amex,EVM,Eaton Vance California Municipal Bond Fund,13.63,$291.56M,2002,n/a,n/a,http://www.nasdaq.com/symbol/evm
Amex,EIA,Eaton Vance California Municipal Bond Fund II,13.32,$51.76M,2002,n/a,n/a,http://www.nasdaq.com/symbol/eia
Amex,CEV,Eaton Vance California Municipal Income Trust,14.45,$104.83M,1999,n/a,n/a,http://www.nasdaq.com/symbol/cev
Amex,EVV,Eaton Vance Limited Duration Income Fund,13.68,$1.59B,2003,n/a,n/a,http://www.nasdaq.com/symbol/evv
Amex,MAB,Eaton Vance Massachusetts Municipal Bond Fund,15.48,$27.38M,2002,n/a,n/a,http://www.nasdaq.com/symbol/mab
Amex,MMV,Eaton Vance Massachusetts Municipal Income Trust,15.09,$41.3M,1999,n/a,n/a,http://www.nasdaq.com/symbol/mmv
Amex,MIW,Eaton Vance Michigan Municipal Bond Fund,15.3,$22.95M,2002,n/a,n/a,http://www.nasdaq.com/symbol/miw
Amex,EMI,Eaton Vance Michigan Municipal Income Trust,14.3578,$28.9M,1999,n/a,n/a,http://www.nasdaq.com/symbol/emi
Amex,EIM,Eaton Vance Municipal Bond Fund,13.74,$936.63M,2002,n/a,n/a,http://www.nasdaq.com/symbol/eim
Amex,EIV,Eaton Vance Municipal Bond Fund II,13.56,$135.78M,2002,n/a,n/a,http://www.nasdaq.com/symbol/eiv
Amex,EMJ,Eaton Vance New Jersey Municipal Bond Fund,15.62,$40.28M,2002,n/a,n/a,http://www.nasdaq.com/symbol/emj
Amex,EVJ,Eaton Vance New Jersey Municipal Income Trust,14.2,$65.29M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evj
Amex,ENX,Eaton Vance New York Municipal Bond Fund,14.02,$219.53M,2002,n/a,n/a,http://www.nasdaq.com/symbol/enx
Amex,NYH,Eaton Vance New York Municipal Bond Fund II,13.76,$35.17M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nyh
Amex,EVY,Eaton Vance New York Municipal Income Trust,15.21,$83.28M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evy
Amex,EIO,Eaton Vance Ohio Municipal Bond Fund,15.0662,$38.22M,2002,n/a,n/a,http://www.nasdaq.com/symbol/eio
Amex,EVO,Eaton Vance Ohio Municipal Income Trust,15.66,$44.74M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evo
Amex,EIP,Eaton Vance Pennsylvania Municipal Bond Fund,14.7801,$43.75M,2002,n/a,n/a,http://www.nasdaq.com/symbol/eip
Amex,EVP,Eaton Vance Pennsylvania Municipal Income Trust,13.4617,$35.01M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evp
Amex,ELMD,"Electromed, Inc.",5.39,$44.13M,2011,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elmd
Amex,ETAK,Elephant Talk Communications Corp.,0.1656,$27.16M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/etak
Amex,ELLO,Ellomay Capital Ltd.,9.2,$98.25M,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ello
Amex,ECF,Ellsworth Growth and Income Fund Ltd.,8.41,$110.26M,1986,n/a,n/a,http://www.nasdaq.com/symbol/ecf
Amex,EMAN,eMagin Corporation,2.45,$72M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/eman
Amex,MSN,Emerson Radio Corporation,0.8832,$23.96M,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/msn
Amex,UUUU,Energy Fuels Inc,2.34,$134.96M,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uuuu
Amex,ENRJ,"EnerJex Resources, Inc.",0.4,$3.37M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/enrj
Amex,ENRJ^,"EnerJex Resources, Inc.",1.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enrj^
Amex,ENSV,ENSERVCO Corporation,0.6505,$24.8M,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ensv
Amex,ESNC,"EnSync, Inc.",0.7535,$35.93M,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/esnc
Amex,EGI,Entree Gold Inc,0.2911,$44.49M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/egi
Amex,EVI,"EnviroStarm, Inc.",4.76,$33.48M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evi
Amex,ERB,"ERBA Diagnostics, Inc.",0.638,$28.13M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/erb
Amex,ERN,Erin Energy Corp.,2.4,$510.11M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ern
Amex,ESP,Espey Mfg. & Electronics Corp.,26.29,$62.17M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esp
Amex,EMXX,Eurasian Minerals Inc.,1.06,$78.4M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/emxx
Amex,EVBN,"Evans Bancorp, Inc.",27.64,$118.49M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbn
Amex,EPM,"Evolution Petroleum Corporation, Inc.",5.75,$189.22M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epm
Amex,EPM^A,"Evolution Petroleum Corporation, Inc.",25.8228,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epm^a
Amex,XRA,Exeter Resource Corporation,1.29,$114.34M,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/xra
Amex,FPP,FieldPoint Petroleum Corporation,0.65,$5.79M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fpp
Amex,FPP.WS,FieldPoint Petroleum Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpp.ws
Amex,FEN,First Trust Energy Income and Growth Fund,25.64,$496.27M,2004,n/a,n/a,http://www.nasdaq.com/symbol/fen
Amex,BDL,"Flanigan&#39;s Enterprises, Inc.",25.3999,$47.21M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bdl
Amex,FSI,Flexible Solutions International Inc.,2.09,$23.9M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/fsi
Amex,FTF,Franklin Limited Duration Income Trust,12.06,$323.64M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ftf
Amex,FSP,Franklin Street Properties Corp.,12.85,$1.29B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fsp
Amex,FRD,Friedman Industries Inc.,5.65,$38.42M,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/frd
Amex,GGN,"GAMCO Global Gold, Natural Reources & Income Trust ",6.41,$722.06M,2005,n/a,n/a,http://www.nasdaq.com/symbol/ggn
Amex,GGN^B,"GAMCO Global Gold, Natural Reources & Income Trust ",24.4638,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ggn^b
Amex,EGAS,Gas Natural Inc.,7.46,$78.45M,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/egas
Amex,GST,Gastar Exploration Inc.,0.9479,$124.86M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gst
Amex,GST^A,Gastar Exploration Inc.,11.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gst^a
Amex,GST^B,Gastar Exploration Inc.,12.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gst^b
Amex,JOB,GEE Group Inc.,5.38,$50.46M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/job
Amex,GMO,"General Moly, Inc",0.3,$27.28M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gmo
Amex,GIG,"GigPeak, Inc.",1.95,$131.55M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/gig
Amex,GSB,"GlobalSCAPE, Inc.",3.61,$76.48M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gsb
Amex,GSAT,"Globalstar, Inc.",1.49,$1.61B,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gsat
Amex,GLOW,"Glowpoint, Inc.",0.2861,$10.26M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/glow
Amex,GORO,Gold Resource Corporation,5.94,$322.34M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/goro
Amex,GSV,Gold Standard Ventures Corporation,2.52,$523.59M,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/gsv
Amex,AUMN,Golden Minerals Company,0.8401,$74.7M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aumn
Amex,GSS,"Golden Star Resources, Ltd",0.7473,$245.66M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gss
Amex,GV,Goldfield Corporation (The),3.05,$77.63M,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/gv
Amex,GRC,Gorman-Rupp Company (The),27.41,$715.16M,n/a,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/grc
Amex,GTE,Gran Tierra Energy Inc.,2.92,$840.85M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gte
Amex,GPL,Great Panther Silver Limited,1.34,$219.02M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gpl
Amex,SIM,"Grupo Simec, S.A. de C.V.",9.12,$1.51B,1993,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sim
Amex,GVP,"GSE Systems, Inc.",2.59,$46.96M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gvp
Amex,HCHC,"HC2 Holdings, Inc.",4.58,$162.3M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/hchc
Amex,HEB,"Hemispherx BioPharma, Inc.",1.42,$2.45M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/heb
Amex,HLM^,Hillman Group Capital Trust,33.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hlm^
Amex,HMG,"HMG/Courtland Properties, Inc.",10.54,$10.57M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hmg
Amex,HH,"Hooper Holmes, Inc.",1.54,$13.42M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hh
Amex,HUSA,Houston American Energy Corporation,0.1856,$9.56M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/husa
Amex,IBIO,"iBio, Inc.",0.59,$52.57M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ibio
Amex,IBO,IBO (Listing Market - NYSE Amex Network B F),153.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibo
Amex,IDI,"IDI, Inc.",4.79,$242.65M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/idi
Amex,IEC,IEC Electronics Corp.,4.94,$50.76M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/iec
Amex,IMUC,"ImmunoCellular Therapeutics, Ltd.",0.1225,$15.67M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imuc
Amex,IMUC.WS,"ImmunoCellular Therapeutics, Ltd.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/imuc.ws
Amex,IMH,"Impac Mortgage Holdings, Inc.",17.16,$215.04M,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/imh
Amex,IMO,Imperial Oil Limited,31.42,$26.63B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/imo
Amex,IOT,"Income Opportunity Realty Investors, Inc.",7.5,$31.26M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iot
Amex,IRT,"Independence Realty Trust, Inc.",9.6,$455.77M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irt
Amex,IGC,India Globalization Capital Inc.,0.41,$9.61M,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/igc
Amex,INFU,"InfuSystems Holdings, Inc.",2.81,$63.6M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/infu
Amex,IHT,InnSuites Hospitality Trust,2.33,$21.79M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iht
Amex,NSPR,"InspireMD, Inc.",0.1366,$4.08M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nspr
Amex,NSPR.WS,"InspireMD, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nspr.ws
Amex,IFMI,"Institutional Financial Markets, Inc.",1.13,$13.68M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ifmi
Amex,IDN,"Intellicheck Mobilisa, Inc.",1.67,$17.02M,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/idn
Amex,INS,Intelligent Systems Corporation,3.68,$32.13M,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ins
Amex,THM,International Tower Hill Mines Ltd,0.96,$111.7M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/thm
Amex,INTT,inTest Corporation,3.73,$38.75M,1997,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/intt
Amex,INUV,"Inuvo, Inc",1.22,$30.1M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/inuv
Amex,VKI,Invesco Advantage Municipal Income Trust II,12.87,$571.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vki
Amex,ISR,"IsoRay, Inc.",0.7248,$39.87M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/isr
Amex,ISDR,Issuer Direct Corporation,7.26,$20.67M,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/isdr
Amex,JRJR,"JRjr33, Inc.",1,$36.09M,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/jrjr
Amex,KIQ,Kelso Technologies Inc,1.0818,$50.1M,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/kiq
Amex,KLDX,Klondex Mines Ltd.,5.5,$787.93M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/kldx
Amex,LTS,Ladenburg Thalmann Financial Services Inc,2.3,$421.75M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lts
